distribution1;distribution2;dimen1;dimen2
56167;28621;2016;2016
56725;63856;2016;2016
51329;40812;2016;2016
51762;3972;2016;2016
68027;2047;2016;2016
44793;53569;2016;2016
4694;94617;2016;2016
60297;87125;2016;2016
1499;87505;2016;2016
7347;46429;2016;2016
63086;55971;2016;2016
90402;89836;2016;2016
89395;77545;2016;2016
26615;75883;2017;2017
62350;41372;2017;2017
67550;25627;2017;2017
91376;82617;2017;2017
85131;236;2017;2017
4834;57433;2017;2017
34327;6963;2017;2017
51985;5093;2017;2017
12676;29979;2017;2017
90397;43626;2017;2017
48982;29075;2017;2017
26430;48399;2017;2017
48591;38959;2017;2017
62125;86737;2017;2017
21248;91045;2017;2017
88777;6193;2017;2017
69724;17905;2017;2017
1762;12827;2017;2017
56209;342;2017;2017
11080;61625;2017;2017
89991;2967;2018;2018
94479;78581;2018;2018
70734;40325;2018;2018
49290;24951;2018;2018
5087;79088;2018;2018
27388;85044;2018;2018
98106;86248;2018;2018
37954;53092;2018;2018
98172;16387;2018;2018
84855;74131;2018;2018
57813;93992;2018;2018
24674;40283;2018;2018
76167;87827;2018;2018
21107;90139;2018;2018
60402;72175;2018;2018
80718;81244;2018;2018
42655;73857;2018;2018
87213;32398;2019;2019
99452;52999;2019;2019
97593;34245;2019;2019
94690;65879;2019;2019
86121;98096;2019;2019
45003;4929;2019;2019
14332;2502;2019;2019
10647;49113;2019;2019
98594;4519;2019;2019
17994;31242;2019;2019
29581;98901;2019;2019
98088;3106;2019;2019
56476;5046;2019;2019
1364;32765;2019;2019
76512;4393;2019;2019
455;51993;2019;2019
57387;68689;2019;2019
3325;91269;2019;2019
14379;85989;2019;2019
68858;24273;2019;2019
76706;20826;2019;2019
50126;24676;2019;2019
75452;64188;2019;2019
93188;26966;2020;2020
99576;89678;2020;2020
98981;1817;2020;2020
5452;84715;2020;2020
31391;78044;2020;2020
92739;31372;2020;2020
94222;1693;2020;2020
58827;94447;2020;2020
2119;14398;2020;2020
58238;35486;2020;2020
86250;34526;2020;2020
4075;19656;2020;2020
25086;16721;2015;2015
69832;79474;2015;2015
77684;22404;2015;2015
64091;565;2015;2015
28637;75381;2015;2015
74463;62224;2015;2015
22839;145;2015;2015
35538;19641;2015;2015
8281;3624;2015;2015
9327;53841;2015;2015
70383;6509;2015;2015
83108;65913;2015;2015
12368;63719;2016;2016
67534;25191;2016;2016
26472;47764;2016;2016
28190;89387;2016;2016
3862;2308;2016;2016
51206;23283;2016;2016
5542;75627;2016;2016
61462;30362;2016;2016
51191;7959;2016;2016
12432;1303;2016;2016
20824;866;2016;2016
65458;68508;2016;2016
78955;69852;2016;2016
84557;819;2016;2016
11811;34704;2016;2016
55477;73675;2016;2016
16525;55993;2017;2017
97233;5252;2017;2017
90398;49885;2017;2017
31253;28959;2017;2017
12482;4685;2017;2017
79398;44904;2017;2017
99050;64988;2017;2017
17127;454;2017;2017
8374;87858;2017;2017
14621;7006;2017;2017
41063;74747;2017;2017
23940;56176;2017;2017
59920;47355;2017;2017
71988;18724;2017;2017
32099;80841;2017;2017
68665;8421;2017;2017
27988;99125;2017;2017
32666;15084;2017;2017
85725;93516;2017;2017
76265;89591;2017;2017
91639;85191;2018;2018
53452;58085;2018;2018
96892;39658;2018;2018
79324;5165;2018;2018
98618;77725;2018;2018
71008;16229;2018;2018
48965;86546;2018;2018
78445;53138;2018;2018
98403;83957;2018;2018
86743;33362;2018;2018
33675;55879;2018;2018
88808;5095;2018;2018
11635;1086;2018;2018
5110;4231;2018;2018
24541;86138;2018;2018
79138;29275;2018;2018
59299;77007;2018;2018
67853;7061;2019;2019
26534;9694;2019;2019
19830;30871;2019;2019
12789;29922;2019;2019
5472;4013;2019;2019
84400;17352;2019;2019
18349;67078;2019;2019
19642;17058;2019;2019
22235;1318;2019;2019
69106;79217;2019;2019
73222;47203;2019;2019
42319;82864;2019;2019
1891;98475;2019;2019
27680;4289;2019;2019
87313;81309;2019;2019
69649;14563;2019;2019
76642;76818;2019;2019
22214;43583;2019;2019
70922;28119;2019;2019
65924;59133;2019;2019
31617;51472;2019;2019
36237;1824;2019;2019
43280;57966;2019;2019
50707;6893;2020;2020
67185;36788;2020;2020
5117;9623;2020;2020
412;47852;2020;2020
74925;62881;2020;2020
53112;86701;2020;2020
12082;9663;2020;2020
49927;3082;2020;2020
95950;27642;2020;2020
50103;77623;2020;2020
89055;1036;2020;2020
88983;58153;2020;2020
82692;44304;2015;2015
2466;32935;2015;2015
6432;31615;2015;2015
72819;73819;2015;2015
91471;64742;2015;2015
34194;67384;2015;2015
97417;4884;2015;2015
89967;94245;2015;2015
96695;17106;2015;2015
98286;15755;2015;2015
19050;44135;2015;2015
37975;86225;2015;2015
19843;71785;2016;2016
6602;8024;2016;2016
53915;70646;2016;2016
41485;87195;2016;2016
28581;1908;2016;2016
45244;98792;2016;2016
43912;86276;2016;2016
36301;28821;2016;2016
23437;90917;2016;2016
63353;40572;2016;2016
2579;54143;2016;2016
88767;67883;2016;2016
93075;9208;2016;2016
93197;96507;2016;2016
7616;86566;2016;2016
96395;83015;2016;2016
14614;51445;2017;2017
20433;41963;2017;2017
89254;23083;2017;2017
37582;53721;2017;2017
45171;47551;2017;2017
5491;95615;2017;2017
60605;56485;2017;2017
40020;50695;2017;2017
90082;99015;2017;2017
91685;37519;2017;2017
11426;89816;2017;2017
86043;43553;2017;2017
75724;9208;2017;2017
6839;59762;2017;2017
73294;31401;2017;2017
78745;34145;2017;2017
40376;54909;2017;2017
49191;75054;2017;2017
46828;27421;2017;2017
2122;82009;2017;2017
85425;29723;2018;2018
48692;98951;2018;2018
34889;28634;2018;2018
69931;48665;2018;2018
2693;64046;2018;2018
82802;86111;2018;2018
11945;19714;2018;2018
44741;25502;2018;2018
28639;44249;2018;2018
36133;7901;2018;2018
87369;62048;2018;2018
77740;46149;2018;2018
91576;40124;2018;2018
43146;37656;2018;2018
82654;17095;2018;2018
3450;12216;2018;2018
7489;53853;2018;2018
28158;11161;2019;2019
72360;58989;2019;2019
877;7947;2019;2019
18569;48986;2019;2019
90900;26319;2019;2019
7191;19075;2019;2019
78894;7934;2019;2019
98303;81157;2019;2019
97654;61784;2019;2019
84467;2487;2019;2019
28225;65186;2019;2019
16415;62897;2019;2019
13140;64145;2019;2019
24670;49813;2019;2019
95589;83759;2019;2019
21584;12785;2019;2019
45843;22642;2019;2019
29281;58505;2019;2019
11720;86339;2019;2019
71454;953;2019;2019
31260;33527;2019;2019
78215;48524;2019;2019
86151;43023;2019;2019
89932;37469;2020;2020
40660;18535;2020;2020
61446;80629;2020;2020
33703;30771;2020;2020
2808;22834;2020;2020
40082;33613;2020;2020
82559;96592;2020;2020
67752;21629;2020;2020
12191;72431;2020;2020
84673;68784;2020;2020
57888;35814;2020;2020
4774;87976;2020;2020
70983;98324;2015;2015
61172;61565;2015;2015
81484;55638;2015;2015
42153;16287;2015;2015
42885;20219;2015;2015
85861;56618;2015;2015
77879;26135;2015;2015
51575;87808;2015;2015
13697;19436;2015;2015
5994;99209;2015;2015
77374;80089;2015;2015
54047;72098;2015;2015
76484;95891;2016;2016
25976;29685;2016;2016
30002;55607;2016;2016
45676;97752;2016;2016
3313;6842;2016;2016
77383;36221;2016;2016
42930;323;2016;2016
12022;38521;2016;2016
47577;71645;2016;2016
48461;64545;2016;2016
10589;24944;2016;2016
21561;7946;2016;2016
30144;86089;2016;2016
5782;69;2016;2016
1860;89377;2016;2016
79636;51043;2016;2016
12877;662;2017;2017
51324;71988;2017;2017
63375;43794;2017;2017
63126;76555;2017;2017
47213;80278;2017;2017
27264;627;2017;2017
89148;91589;2017;2017
82058;3688;2017;2017
37890;28897;2017;2017
50833;9594;2017;2017
3269;72622;2017;2017
61789;87043;2017;2017
31486;52065;2017;2017
21750;50297;2017;2017
98907;46876;2017;2017
87815;34508;2017;2017
38703;21374;2017;2017
40008;39045;2017;2017
28997;90129;2017;2017
20752;45532;2017;2017
73463;963;2018;2018
37738;4283;2018;2018
75226;80242;2018;2018
96203;5117;2018;2018
30993;83084;2018;2018
56145;13149;2018;2018
199;88621;2018;2018
99838;16142;2018;2018
11468;51993;2018;2018
37139;41539;2018;2018
47099;45724;2018;2018
4364;23067;2018;2018
50392;46473;2018;2018
52468;89388;2018;2018
98326;96422;2018;2018
26937;81541;2018;2018
17281;78967;2018;2018
34802;29161;2019;2019
37400;64686;2019;2019
94926;36909;2019;2019
20335;84644;2019;2019
50626;96061;2019;2019
27804;626;2019;2019
83849;1525;2019;2019
71363;57953;2019;2019
72581;48328;2019;2019
74961;87015;2019;2019
6872;90742;2019;2019
26682;77651;2019;2019
12404;59035;2019;2019
97298;24787;2019;2019
84015;38595;2019;2019
18677;22471;2019;2019
21564;58193;2019;2019
77599;56118;2019;2019
36022;29021;2019;2019
10525;87664;2019;2019
69726;45201;2019;2019
74923;255;2019;2019
29019;30806;2019;2019
94661;75616;2020;2020
928;60594;2020;2020
76060;67108;2020;2020
66176;5412;2020;2020
8997;40064;2020;2020
47547;75649;2020;2020
65941;69035;2020;2020
66611;16954;2020;2020
45115;4773;2020;2020
91827;31455;2020;2020
40372;7442;2020;2020
68022;36198;2020;2020
25041;77238;2015;2015
60146;33526;2015;2015
93339;20788;2015;2015
45579;363;2015;2015
60575;7798;2015;2015
1552;92127;2015;2015
78085;1671;2015;2015
91502;4551;2015;2015
56997;90843;2015;2015
83181;19989;2015;2015
69834;4474;2015;2015
72358;93843;2015;2015
93897;76373;2016;2016
65355;1621;2016;2016
17379;40246;2016;2016
90922;21582;2016;2016
2565;40887;2016;2016
21174;83382;2016;2016
85547;19264;2016;2016
25778;151;2016;2016
17765;62706;2016;2016
45751;14568;2016;2016
73819;17458;2016;2016
97819;38651;2016;2016
88086;55985;2016;2016
60694;54428;2016;2016
73405;78435;2016;2016
4782;70645;2016;2016
35531;26411;2017;2017
31898;67189;2017;2017
53185;46129;2017;2017
78475;48679;2017;2017
81396;93101;2017;2017
28867;3443;2017;2017
61681;681;2017;2017
13265;981;2017;2017
87713;8016;2017;2017
34276;47598;2017;2017
99591;55311;2017;2017
33194;57451;2017;2017
97204;51847;2017;2017
17111;78547;2017;2017
36659;57764;2017;2017
42331;90644;2017;2017
90143;92869;2017;2017
71252;2833;2017;2017
64491;4213;2017;2017
92654;89007;2017;2017
86425;57884;2018;2018
458;65328;2018;2018
35075;26011;2018;2018
21535;60219;2018;2018
57842;51032;2018;2018
13934;81709;2018;2018
61570;69269;2018;2018
84108;62769;2018;2018
39285;56666;2018;2018
2941;75817;2018;2018
85269;48959;2018;2018
27626;42285;2018;2018
63859;50008;2018;2018
12535;93031;2018;2018
85037;72395;2018;2018
78274;8339;2018;2018
46920;36911;2018;2018
86258;8715;2019;2019
71410;2381;2019;2019
93946;75037;2019;2019
30949;72868;2019;2019
30683;67309;2019;2019
51202;6646;2019;2019
5589;31319;2019;2019
41081;31856;2019;2019
62991;58132;2019;2019
93063;12124;2019;2019
33930;69921;2019;2019
5593;2398;2019;2019
11421;93772;2019;2019
82499;18005;2019;2019
98601;77758;2019;2019
42944;23684;2019;2019
2617;33268;2019;2019
76764;70717;2019;2019
53874;4618699999;2019;2019
27398;43154;2019;2019
43302;7051;2019;2019
98825;49676;2019;2019
83119;81744;2019;2019
77764;22598;2020;2020
65743;45065;2020;2020
92768;4705;2020;2020
95035;6008;2020;2020
1272;18887;2020;2020
83129;59283;2020;2020
46992;98761;2020;2020
1212;28759;2020;2020
74544;89291;2020;2020
83396;43668;2020;2020
77173;29239;2020;2020
29096;66507;2020;2020
87296;44315;2015;2015
33535;8182;2015;2015
58711;25884;2015;2015
43033;4265;2015;2015
5221;43472;2015;2015
51690;81151;2015;2015
94115;42271;2015;2015
69106;74461;2015;2015
82744;40833;2015;2015
81186;13418;2015;2015
89166;32278;2015;2015
86904;88369;2015;2015
68830;43807;2016;2016
30898;97501;2016;2016
51735;11805;2016;2016
85125;47429;2016;2016
70707;32265;2016;2016
28690;36705;2016;2016
430;43835;2016;2016
55983;52035;2016;2016
376;78818;2016;2016
55096;234;2016;2016
62057;4777;2016;2016
17326;98756;2016;2016
14125;2325;2016;2016
77891;93916;2016;2016
70685;67232;2016;2016
59764;9791;2016;2016
79641;328;2017;2017
54381;14005;2017;2017
51632;45701;2017;2017
2526;9345;2017;2017
9380;47873;2017;2017
4062;75296;2017;2017
23271;26422;2017;2017
98060;6158;2017;2017
30449;60057;2017;2017
44575;97118;2017;2017
35635;50744;2017;2017
85213;52562;2017;2017
99099;25391;2017;2017
45269;37957;2017;2017
18266;60476;2017;2017
70486;71283;2017;2017
60638;16243;2017;2017
92726;29382;2017;2017
92125;717;2017;2017
57329;38759;2017;2017
74591;16101;2018;2018
76233;76697;2018;2018
31017;41183;2018;2018
55583;65711;2018;2018
18237;8818;2018;2018
59367;13727;2018;2018
40267;6256;2018;2018
93834;27303;2018;2018
51726;91427;2018;2018
83130;96944;2018;2018
13978;65313;2018;2018
78479;48;2018;2018
56587;18929;2018;2018
53527;78915;2018;2018
82416;91668;2018;2018
60284;40246;2018;2018
24145;7191;2018;2018
31884;10168;2019;2019
31044;44772;2019;2019
98056;4598;2019;2019
30081;16534;2019;2019
6241;94738;2019;2019
8280;41482;2019;2019
22884;87053;2019;2019
90662;41815;2019;2019
72792;79641;2019;2019
29787;85598;2019;2019
46916;16336;2019;2019
87723;61769;2019;2019
66897;42943;2019;2019
36870;54478;2019;2019
34697;21246;2019;2019
30960;11674;2019;2019
41340;88902;2019;2019
91914;91151;2019;2019
97613;9078;2019;2019
6071;47699;2019;2019
60800;5522;2019;2019
10308;66563;2019;2019
15620;34579;2019;2019
13510;55046;2020;2020
32232;5239;2020;2020
59844;80937;2020;2020
37435;53969;2020;2020
52272;1569;2020;2020
8051;83553;2020;2020
88627;6068;2020;2020
54249;45223;2020;2020
5699;12532;2020;2020
658;94159;2020;2020
55800;47702;2020;2020
28060;13423;2020;2020
24998;13223;2015;2015
41611;56591;2015;2015
49510;12314;2015;2015
33885;82881;2015;2015
77878;76559;2015;2015
30158;57549;2015;2015
49119;91347;2015;2015
37846;4943;2015;2015
7658;84466;2015;2015
64308;3725;2015;2015
14487;53222;2015;2015
37426;13164;2015;2015
24776;51089;2016;2016
31551;34452;2016;2016
61165;89794;2016;2016
26239;3932;2016;2016
33927;83126;2016;2016
72482;48883;2016;2016
26080;11181;2016;2016
5197;97413;2016;2016
96152;43532;2016;2016
3553;99864;2016;2016
94434;76579;2016;2016
22486;84278;2016;2016
76612;70127;2016;2016
22974;91562;2016;2016
93919;18262;2016;2016
14353;15047;2016;2016
4802;71551;2017;2017
32685;33126;2017;2017
69258;19676;2017;2017
22606;47821;2017;2017
11974;52747;2017;2017
32011;13405;2017;2017
24321;97488;2017;2017
76141;19718;2017;2017
80636;61855;2017;2017
96879;89404;2017;2017
31647;6001099999;2017;2017
162;89617;2017;2017
40139;44455;2017;2017
88037;98049;2017;2017
68862;2872;2017;2017
39965;28282;2017;2017
91098;3;2017;2017
19292;73874;2017;2017
84592;23732;2017;2017
64450;7745;2017;2017
28341;62494;2018;2018
34947;6947;2018;2018
4785;65496;2018;2018
98116;46861;2018;2018
83432;63516;2018;2018
65525;31135;2018;2018
71576;33677;2018;2018
60057;54437;2018;2018
35206;48265;2018;2018
30955;45247;2018;2018
1916;75963;2018;2018
82713;36032;2018;2018
74477;24731;2018;2018
81982;6114;2018;2018
98637;5087;2018;2018
11690;24275;2018;2018
870;38432;2018;2018
54629;78606;2019;2019
92564;51738;2019;2019
90495;99574;2019;2019
98783;95722;2019;2019
78833;73571;2019;2019
36213;15627;2019;2019
59285;63996;2019;2019
80667;96577;2019;2019
12684;84542;2019;2019
98541;43429;2019;2019
47399;76584;2019;2019
33514;27589;2019;2019
2542;25114;2019;2019
41916;39628;2019;2019
92026;25852;2019;2019
32957;68332;2019;2019
860;65894;2019;2019
85145;59773;2019;2019
50957;48012;2019;2019
84992;80667;2019;2019
92086;6463;2019;2019
76668;628;2019;2019
87246;71983;2019;2019
75186;88968;2020;2020
63416;98157;2020;2020
35447;17335;2020;2020
30559;6417;2020;2020
36914;58132;2020;2020
29134;65231;2020;2020
961;72258;2020;2020
84083;28044;2020;2020
85465;5102;2020;2020
14916;11801;2020;2020
7024;98814;2020;2020
8655;65543;2020;2020
95153;75301;2015;2015
80902;78952;2015;2015
69669;1337;2015;2015
35635;86642;2015;2015
90216;9329;2015;2015
94691;85378;2015;2015
69915;7526;2015;2015
6128;17278;2015;2015
10714;71455;2015;2015
38431;41315;2015;2015
40446;36098;2015;2015
73435;72874;2015;2015
26149;22587;2016;2016
21950;47049;2016;2016
42304;88628;2016;2016
62484;99808;2016;2016
65063;65001;2016;2016
76097;19555;2016;2016
85130;5154;2016;2016
34342;29575;2016;2016
67780;12609;2016;2016
12761;5614;2016;2016
86535;44582;2016;2016
93760;64918;2016;2016
24425;81618;2016;2016
59788;14776;2016;2016
51845;84976;2016;2016
28389;79365;2016;2016
30934;8425;2017;2017
83651;47948;2017;2017
91320;418;2017;2017
76068;81828;2017;2017
88433;99347;2017;2017
4783;47808;2017;2017
35604;94984;2017;2017
56504;7947;2017;2017
58014;15936;2017;2017
96668;63269;2017;2017
49085;50839;2017;2017
22231;62735;2017;2017
17271;17396;2017;2017
93193;5062;2017;2017
42111;2092399999;2017;2017
36880;52045;2017;2017
47769;38691;2017;2017
26527;26545;2017;2017
59542;64832;2017;2017
93901;31806;2017;2017
70280;2253;2018;2018
15676;7643;2018;2018
66948;7836;2018;2018
31170;9158;2018;2018
89762;23683;2018;2018
47256;33113;2018;2018
70804;61285;2018;2018
64338;371;2018;2018
39558;70248;2018;2018
81572;5715;2018;2018
47358;78195;2018;2018
13934;74355;2018;2018
92830;19386;2018;2018
6927;47652;2018;2018
3000;95015;2018;2018
28229;74423;2018;2018
93331;27544;2018;2018
37205;3198;2019;2019
69978;53155;2019;2019
4452;91808;2019;2019
92956;92689;2019;2019
603;37239;2019;2019
57095;6696;2019;2019
38243;9518;2019;2019
69312;1536;2019;2019
33246;91392;2019;2019
98026;7239;2019;2019
70413;49035;2019;2019
21034;68326;2019;2019
599;2415;2019;2019
37956;95955;2019;2019
78511;32461;2019;2019
12409;66115;2019;2019
984;54171;2019;2019
83899;7803;2019;2019
33119;85002;2019;2019
29601;24122;2019;2019
51506;4898;2019;2019
35355;89939;2019;2019
29357;5397;2019;2019
55426;74048;2020;2020
24867;5095;2020;2020
16116;179;2020;2020
96861;7566;2020;2020
24703;65043;2020;2020
68376;36939;2020;2020
36288;19586;2020;2020
75919;88257;2020;2020
95214;5318;2020;2020
53785;60805;2020;2020
64938;74301;2020;2020
40375;27024;2020;2020
52477;23047;2015;2015
12771;91301;2015;2015
25034;43458;2015;2015
411;73302;2015;2015
53907;9204;2015;2015
91549;78942;2015;2015
3101;13164;2015;2015
78294;3999;2015;2015
40167;38259;2015;2015
58467;65454;2015;2015
34739;90105;2015;2015
40868;71733;2015;2015
52794;13259;2016;2016
40770;5852;2016;2016
72613;7507;2016;2016
14604;78421;2016;2016
97227;35605;2016;2016
59669;90794;2016;2016
8887;70508;2016;2016
85813;19721;2016;2016
84208;48222;2016;2016
53013;91572;2016;2016
49674;60038;2016;2016
69456;61162;2016;2016
52;6906;2016;2016
66930;55006;2016;2016
72897;36237;2016;2016
28479;49085;2016;2016
13203;82809;2017;2017
22327;15262;2017;2017
66937;40864;2017;2017
71530;8991;2017;2017
78875;79597;2017;2017
68921;22157;2017;2017
17191;3581;2017;2017
94702;36274;2017;2017
14486;53881;2017;2017
17842;85829;2017;2017
94804;67888;2017;2017
26550;42547;2017;2017
78445;1477;2017;2017
72259;4305;2017;2017
44698;63487;2017;2017
96413;77439;2017;2017
68076;607;2017;2017
96750;78176;2017;2017
38004;94093;2017;2017
44370;24889;2017;2017
97238;329;2018;2018
41629;13252;2018;2018
34350;5978;2018;2018
55430;67221;2018;2018
61517;79003;2018;2018
27502;55663;2018;2018
92633;29887;2018;2018
17238;51457;2018;2018
18979;42792;2018;2018
27784;84158;2018;2018
60989;46016;2018;2018
68374;19579;2018;2018
57555;54873;2018;2018
51792;46278;2018;2018
31911;3016;2018;2018
67959;6251;2018;2018
65525;96856;2018;2018
72361;81433;2019;2019
85812;58427;2019;2019
4519;63461;2019;2019
55611;8049;2019;2019
88077;38091;2019;2019
58641;35125;2019;2019
36322;16376;2019;2019
94729;34064;2019;2019
18181;28455;2019;2019
51234;6289;2019;2019
10650;39926;2019;2019
47216;34849;2019;2019
97497;463;2019;2019
17597;48358;2019;2019
31720;33124;2019;2019
33623;83797;2019;2019
89454;318;2019;2019
54859;42401;2019;2019
60674;83936;2019;2019
31825;59229;2019;2019
69617;45663;2019;2019
73440;77764;2019;2019
71048;47372;2019;2019
40053;37407;2020;2020
86462;50267;2020;2020
27505;47438;2020;2020
50075;56762;2020;2020
3237;898;2020;2020
28540;30057;2020;2020
91547;77567;2020;2020
12314;82789;2020;2020
11384;311;2020;2020
62888;9474;2020;2020
99476;66899;2020;2020
55411;53008;2020;2020
47784;78466;2015;2015
53617;23139;2015;2015
59669;8938;2015;2015
79426;31298;2015;2015
48650;85803;2015;2015
92945;2076;2015;2015
49345;68313;2015;2015
69383;52337;2015;2015
83184;26041;2015;2015
85352;16383;2015;2015
30447;94163;2015;2015
83845;43348;2015;2015
31401;20806;2016;2016
86434;7081;2016;2016
52743;96231;2016;2016
78729;421;2016;2016
58913;50796;2016;2016
51965;20344;2016;2016
3939;38902;2016;2016
4487;48807;2016;2016
47457;39769;2016;2016
17434;53927;2016;2016
32257;67589;2016;2016
61801;80946;2016;2016
1404;20644;2016;2016
